statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,3135,6,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,6,2,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,7,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,7,2,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3136,1,1,1,26,13,11,11,0,2017,1,29.52050278,-98.39681667,0,1,998,93,0,1
48,3137,1,1,1,27,13,37,11,0,2017,2,31.980025,-94.65441667,8,0,998,96,0,1
48,3137,2,1,1,27,13,37,11,0,2017,2,31.980025,-94.65441667,8,0,998,0,0,1
48,3137,2,2,1,27,13,37,11,0,2017,2,31.980025,-94.65441667,8,0,998,0,0,1
48,3137,2,3,1,27,13,37,11,0,2017,2,31.980025,-94.65441667,8,0,998,0,0,1
48,3137,2,4,1,27,13,37,11,0,2017,2,31.980025,-94.65441667,8,0,998,0,0,1
48,3138,1,1,5,28,6,58,11,0,2017,3,27.73988889,-97.65202222,6,0,998,96,0,98
48,3138,1,2,5,28,6,58,11,0,2017,3,27.73988889,-97.65202222,6,0,998,96,0,98
48,3138,2,1,5,28,6,58,11,0,2017,3,27.73988889,-97.65202222,6,0,998,96,0,1
48,3139,1,1,1,29,14,15,11,0,2017,4,30.62135556,-97.61580556,6,0,998,96,0,1
